ID,DESCRIPTION,DESCRIPTION.1,Energy (kcal),F_TOTAL (cup eq.),F_CITMLB (cup eq.),F_OTHER (cup eq.),F_JUICE (cup eq.),V_TOTAL (cup eq.),V_DRKGR (cup eq.),V_REDOR_TOTAL (cup eq.),V_REDOR_TOMATO (cup eq.),V_REDOR_OTHER (cup eq.),V_STARCHY_TOTAL (cup eq.),V_STARCHY_POTATO (cup eq.),V_STARCHY_OTHER (cup eq.),V_OTHER (cup eq.),V_LEGUMES (cup eq.),G_TOTAL (oz. eq.),G_WHOLE (oz. eq.),G_REFINED (oz. eq.),PF_TOTAL (oz. eq.),PF_MPS_TOTAL (oz. eq.),PF_MEAT (oz. eq.),PF_CUREDMEAT (oz. eq.),PF_ORGAN (oz. eq.),PF_POULT (oz. eq.),PF_SEAFD_HI (oz. eq.),PF_SEAFD_LOW (oz. eq.),PF_EGGS (oz. eq.),PF_SOY (oz. eq.),PF_NUTSDS (oz. eq.),PF_LEGUMES (oz. eq.),D_TOTAL (cup eq.),D_MILK (cup eq.),D_YOGURT (cup eq.),D_CHEESE (cup eq.),OILS (grams),SOLID_FATS (grams),ADD_SUGARS (tsp. eq.),A_DRINKS (no. of drinks),Protein (g),"Fiber, total dietary (g)","Vitamin A, RAE (mcg_RAE)",Vitamin C (mg),Vitamin E (alpha-tocopherol) (mg),Calcium (mg),"Iron
(mg)",Magnesium (mg),Potassium (mg),"Fatty acids, total saturated (g)",Sodium (mg),Added Sugar (g),Energy_Factor,Score_Protein (g),"Score_Fiber, total dietary (g)","Score_Vitamin A, RAE (mcg_RAE)",Score_Vitamin C (mg),Score_Vitamin E (alpha-tocopherol) (mg),Score_Calcium (mg),"Score_Iron
(mg)",Score_Magnesium (mg),Score_Potassium (mg),Total_NRF9,"Score_Fatty acids, total saturated (g)",Score_Added Sugar (g),Score_Sodium (mg),Total_LIM,NRF9.3_Score,Label_Text,Label_Value
41601070,"Soybean soup, miso broth","Soybean soup, miso broth",33,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.12,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,2.47,0.4,1,0.1,0.17,16,0.33,8,53,0.218,610,0.0,3.0303030303030303,14.969696969696972,4.329004329004329,0.33670033670033667,0.3367003367003367,3.4343434343434343,3.7296037296037294,5.555555555555555,5.772005772005772,3.4171502256608637,41.88076068927133,3.3030303030303036,0.0,80.36890645586297,83.67193675889327,-41.79117606962194,Bad,0
41601080,"Pinto bean soup, home recipe, canned or ready-to-serve","Pinto bean soup, home recipe, canned or ready-to-serve",142,0.0,0.0,0.0,0.0,0.07,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.05,0.6,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,5.8,19,2.4,0.14,42,1.71,53,424,0.27,243,0.0,0.704225352112676,13.239436619718308,14.587525150905432,1.486697965571205,1.8779342723004693,0.6572769953051644,2.275189599133261,6.690140845070422,8.886653252850435,6.35301168714414,56.05386638799884,0.9507042253521126,0.0,7.440293937538272,8.390998162890385,47.662868225108454,Medium,1
41601090,"Bean soup, with macaroni, home recipe, canned, or ready-to-serve","Bean soup, with macaroni, home recipe, canned, or ready-to-serve",90,0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.04,0.17,0.18,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.09,0.0,0.0,0.09,1.26,0.58,0.0,0.0,4.84,2.3,24,0.8,0.53,53,1.21,20,167,0.63,210,0.0,1.1111111111111112,10.755555555555556,9.126984126984127,2.9629629629629632,0.9876543209876545,3.9259259259259256,4.529914529914531,7.469135802469136,5.291005291005291,3.9479905437352247,48.997129059540406,3.5000000000000004,0.0,10.144927536231885,13.644927536231885,35.35220152330852,Medium,1
41601110,"Bean and ham soup, chunky style, canned or ready-to-serve","Bean and ham soup, chunky style, canned or ready-to-serve",77,0.0,0.0,0.0,0.0,0.24,0.0,0.08,0.0,0.08,0.14,0.14,0.0,0.02,0.12,0.0,0.0,0.0,0.31,0.31,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.72,0.16,0.0,4.62,1.7,102,2.9,0.2,14,0.89,16,127,0.66,301,0.672,1.2987012987012987,12.0,7.884972170686456,14.718614718614717,4.184704184704184,1.731601731601732,1.3986013986013983,6.421356421356422,4.94743351886209,3.509256700746062,56.79654084517307,4.285714285714286,1.7454545454545456,16.99604743083004,23.02721626199887,33.769324583174196,Medium,1
41601130,"Bean soup, mixed beans, home recipe, canned or ready-to-serve","Bean soup, mixed beans, home recipe, canned or ready-to-serve",63,0.0,0.0,0.0,0.0,0.07,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.05,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74,2.8,20,0.9,0.33,22,0.98,17,174,0.225,246,0.0,1.5873015873015872,15.04761904761905,15.87301587301587,3.527336860670194,1.5873015873015872,3.492063492063492,2.686202686202686,8.641975308641975,6.424792139077853,5.876393110435663,63.15670010502837,1.7857142857142856,0.0,16.977225672877847,18.76293995859213,44.393760146436236,Medium,1
41601140,"Bean soup, home recipe","Bean soup, home recipe",65,0.0,0.0,0.0,0.0,0.07,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.05,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.08,2.4,20,0.9,0.39,33,1.24,20,194,0.222,248,0.0,1.5384615384615385,15.630769230769232,13.186813186813188,3.418803418803419,1.5384615384615388,4.000000000000001,3.9053254437869827,10.5982905982906,7.326007326007327,6.3502454991816695,65.95471624211396,1.707692307692308,0.0,16.588628762541806,18.296321070234114,47.658395171879846,Medium,1
41601160,"Bean and ham soup, canned, reduced sodium, prepared with water or ready-to-serve","Bean and ham soup, canned, reduced sodium, prepared with water or ready-to-serve",81,0.0,0.0,0.0,0.0,0.16,0.0,0.09,0.06,0.03,0.04,0.04,0.0,0.03,0.07,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,4.19,4.0,35,1.1,0.39,38,1.02,19,158,0.252,187,1.974,1.2345679012345678,10.345679012345679,17.636684303350968,4.801097393689986,1.5089163237311385,3.209876543209876,3.608736942070275,6.995884773662551,5.584950029394474,4.150249540320463,57.8420748617754,1.5555555555555556,4.874074074074073,10.037573805689746,16.467203435319377,41.374871426456025,Medium,1
41601180,"Bean and ham soup, home recipe","Bean and ham soup, home recipe",82,0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.04,0.17,0.0,0.0,0.0,0.7,0.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.67,2.0,17,0.7,0.38,29,1.25,19,211,0.65,366,0.0,1.2195121951219512,18.70731707317073,8.710801393728222,2.303523035230352,0.9485094850948509,3.089430894308943,2.720450281425891,8.468834688346885,5.516840882694542,5.474831344058121,55.94053907805852,3.9634146341463414,0.0,19.406150583244962,23.369565217391305,32.570973860667216,Medium,1
41601200,"Liquid from stewed kidney beans, Puerto Rican style","Liquid from stewed kidney beans, Puerto Rican style",47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.1,0,0.0,0.0,13,1.96,37,408,1.174,2,0.0,2.127659574468085,7.659574468085106,0.7598784194528876,0.0,0.0,0.0,2.127659574468085,23.167848699763592,18.743667679837895,18.469895880488906,70.92852472209647,12.48936170212766,0.0,0.18501387604070305,12.674375578168362,58.2541491439281,Medium,1
41602010,"Pea and ham soup, chunky style, canned or ready-to-serve","Pea and ham soup, chunky style, canned or ready-to-serve",77,0.0,0.0,0.0,0.0,0.24,0.0,0.08,0.0,0.08,0.14,0.14,0.0,0.02,0.12,0.0,0.0,0.0,0.31,0.31,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.72,0.16,0.0,4.62,1.7,102,2.9,0.2,14,0.89,16,127,0.66,301,0.672,1.2987012987012987,12.0,7.884972170686456,14.718614718614717,4.184704184704184,1.731601731601732,1.3986013986013983,6.421356421356422,4.94743351886209,3.509256700746062,56.79654084517307,4.285714285714286,1.7454545454545456,16.99604743083004,23.02721626199887,33.769324583174196,Medium,1
41602020,"Garbanzo bean or chickpea soup, home recipe, canned or ready-to-serve","Garbanzo bean or chickpea soup, home recipe, canned or ready-to-serve",71,0.0,0.0,0.0,0.0,0.07,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.05,0.18,0.0,0.0,0.0,0.21,0.21,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66,2.7,21,1.2,0.19,20,0.96,15,122,0.283,255,0.0,1.408450704225352,13.126760563380282,13.58148893360161,3.286384976525821,1.8779342723004693,1.784037558685446,2.1668472372697725,7.511737089201877,5.030181086519114,3.6559784237338926,52.021350141218285,1.9929577464788728,0.0,15.615431720759338,17.60838946723821,34.41296067398007,Medium,1
41602030,Split pea and ham soup,Split pea and ham soup,77,0.0,0.0,0.0,0.0,0.24,0.0,0.08,0.0,0.08,0.14,0.14,0.0,0.02,0.12,0.0,0.0,0.0,0.31,0.31,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.72,0.16,0.0,4.62,1.7,102,2.9,0.2,14,0.89,16,127,0.66,301,0.672,1.2987012987012987,12.0,7.884972170686456,14.718614718614717,4.184704184704184,1.731601731601732,1.3986013986013983,6.421356421356422,4.94743351886209,3.509256700746062,56.79654084517307,4.285714285714286,1.7454545454545456,16.99604743083004,23.02721626199887,33.769324583174196,Medium,1
41602050,Split pea soup,Split pea soup,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,1.09,0.58,0.0,3.2,1.9,3,0.6,0.09,12,0.73,15,71,0.524,336,2.436,1.639344262295082,10.491803278688526,11.124121779859484,0.546448087431694,1.092896174863388,0.983606557377049,1.5132408575031526,6.648451730418943,5.85480093676815,2.4764562260202303,40.731825628930615,4.295081967213115,7.9868852459016395,23.948681397006414,36.230648610121165,4.50117701880945,Bad,0
41602070,"Split pea soup, canned, reduced sodium, prepared with water or ready-to-serve","Split pea soup, canned, reduced sodium, prepared with water or ready-to-serve",71,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.01,0.15,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,3.85,1.9,28,0.0,0.2,17,0.77,14,183,0.3,166,0.0,1.408450704225352,10.84507042253521,9.557344064386317,4.381846635367761,0.0,1.8779342723004695,1.8418201516793065,6.025039123630672,4.694835680751173,5.483967635600838,44.70785798625175,2.1126760563380276,0.0,10.165339865278627,12.278015921616655,32.429842064635096,Medium,1
41602090,"Split pea and ham soup, canned, reduced sodium, prepared with water or ready-to-serve","Split pea and ham soup, canned, reduced sodium, prepared with water or ready-to-serve",68,0.0,0.0,0.0,0.0,0.06,0.0,0.03,0.0,0.03,0.02,0.01,0.01,0.01,0.17,0.15,0.0,0.15,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9,21,1.0,0.06,16,0.7,14,204,0.294,196,0.0,1.4705882352941178,11.764705882352942,9.978991596638656,3.431372549019608,1.6339869281045754,0.5882352941176472,1.809954751131222,5.718954248366013,4.901960784313726,6.382978723404255,46.21114075744865,2.161764705882353,0.0,12.531969309462918,14.693734015345271,31.517406742103383,Medium,1
41603010,"Lentil soup, home recipe, canned, or ready-to-serve","Lentil soup, home recipe, canned, or ready-to-serve",64,0.0,0.0,0.0,0.0,0.07,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.05,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,3.89,3.2,20,1.3,0.3,12,1.17,13,138,0.229,187,0.0,1.5625,12.15625,17.857142857142858,3.4722222222222223,2.256944444444444,3.125,1.4423076923076923,10.15625,4.836309523809524,4.587765957446808,59.89019269737355,1.7890625,0.0,12.703804347826086,14.492866847826086,45.397325849547464,Medium,1
41810200,"Bacon strip, meatless","Bacon strip, meatless",309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.22,0.0,0.0,0.0,0.0,0.0,0.0,29.44,0.0,0.0,0.0,11.69,2.6,4,0.0,6.9,23,2.41,19,170,4.622,1465,0.0,0.32362459546925565,7.566343042071197,3.005085529357374,0.1438331535418914,0.0,14.886731391585759,0.5725665919840677,4.3329737504494785,1.464016027122823,1.1705570474419886,33.14210653355458,7.4789644012944985,0.0,20.613479667933024,28.092444069227522,5.04966246432706,Bad,0
41810250,Bacon bits,Bacon bits,476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.98,0.8200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.76,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,32.0,10.2,0,1.9,6.9,101,0.72,95,145,4.055,1770,0.0,0.21008403361344538,13.445378151260504,7.653061224489796,0.0,0.44351073762838467,9.663865546218489,1.6321913380736912,0.8403361344537815,4.751900760304122,0.648131593062757,39.07837548549152,4.2594537815126055,0.0,16.16733649981732,20.426790281329925,18.651585204161595,Medium,1
41810400,"Breakfast link, pattie, or slice, meatless","Breakfast link, pattie, or slice, meatless",255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.44,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.69,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,20.28,2.8,0,0.0,2.1,63,3.72,36,231,2.926,888,0.0,0.39215686274509803,15.905882352941179,3.92156862745098,0.0,0.0,5.4901960784313735,1.900452488687783,8.104575163398692,3.361344537815126,1.9274092615769713,40.611428510302105,5.737254901960784,0.0,15.14066496163683,20.877919863597615,19.73350864670449,Medium,1
41810600,"Chicken, meatless, NFS","Chicken, meatless, NFS",224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,1.55,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,23.64,3.6,0,0.0,2.68,35,3.27,17,54,1.534,709,0.0,0.44642857142857145,21.107142857142858,5.7397959183673475,0.0,0.0,7.976190476190477,1.201923076923077,8.110119047619047,1.8069727891156462,0.5129179331306991,46.45506209848916,3.424107142857143,0.0,13.76164596273292,17.185753105590063,29.269308992899095,Medium,1
41810610,"Chicken, meatless, breaded, fried","Chicken, meatless, breaded, fried",234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.77,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.54,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,21.28,4.3,0,0.0,1.95,42,3.83,12,300,1.13,400,0.0,0.42735042735042733,18.188034188034187,6.5628815628815635,0.0,0.0,5.555555555555555,1.3806706114398422,9.09306742640076,1.2210012210012209,2.7277686852154934,44.72897925052863,2.4145299145299144,0.0,7.432181345224823,9.846711259754738,34.8822679907739,Medium,1
41811400,"Frankfurter or hot dog, meatless","Frankfurter or hot dog, meatless",233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.38,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,1.73,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,19.61,3.9,0,0.0,1.92,33,1.41,18,98,1.653,471,0.0,0.4291845493562232,16.832618025751074,5.977927651747395,0.0,0.0,5.493562231759657,1.0894684714427205,3.3619456366237483,1.8393623543838136,0.8948954433385078,35.489779815046916,3.547210300429185,0.0,8.788953162903526,12.336163463332712,23.153616351714206,Medium,1
41811600,"Luncheon slice, meatless-beef, chicken, salami or turkey","Luncheon slice, meatless-beef, chicken, salami or turkey",189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.8,0.0,0.8,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.11,0.0,0.0,0.0,0.0,9.91,0.0,0.0,0.0,17.78,1.1,0,0.0,3.0,41,1.8,23,200,1.338,711,0.0,0.5291005291005291,18.814814814814817,2.0786092214663645,0.0,0.0,10.582010582010582,1.6687016687016685,5.291005291005291,2.897455278407659,2.2514916131937404,43.584088469600125,3.53968253968254,0.0,16.356107660455486,19.895790200138027,23.6882982694621,Medium,1
41811800,"Meatball, meatless","Meatball, meatless",197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,1.09,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.12,0.0,21.0,4.6,0,0.0,1.73,25,2.16,18,180,1.425,550,0.504,0.5076142131979695,21.319796954314718,8.339376359680926,0.0,0.0,5.854483925549915,0.9761811792268645,6.091370558375634,2.1754894851341553,1.9440544335241388,46.70075289580635,3.616751269035533,0.5116751269035533,12.138600750386228,16.267027146325315,30.433725749481038,Medium,1
41811890,"Vegetarian burger or patty, meatless, no bun","Vegetarian burger or patty, meatless, no bun",177,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,2.58,0.0,0.0,0.0,15.7,4.9,1,4.5,0.23,136,2.41,56,333,1.44,569,0.0,0.5649717514124294,17.740112994350284,9.887005649717516,0.06277463904582549,2.824858757062147,0.8662900188323917,5.910473707083876,7.564344005021971,7.532956685499058,4.002884962134872,56.39170141874794,4.067796610169491,0.0,13.976909850159666,18.04470646032916,38.34699495841878,Medium,1
41811950,"Swiss steak, with gravy, meatless","Swiss steak, with gravy, meatless",180,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.26,0.0,0.26,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,5.12,0.0,0.0,0.0,12.67,4.0,1,3.7,0.63,109,2.05,45,268,1.534,689,0.0,0.5555555555555556,14.077777777777778,7.936507936507938,0.06172839506172839,2.283950617283951,2.3333333333333335,4.6581196581196584,6.327160493827161,5.952380952380952,3.167848699763593,46.798807864056094,4.261111111111111,0.0,16.642512077294686,20.903623188405795,25.8951846756503,Medium,1
41812000,"Sandwich spread, meat substitute type","Sandwich spread, meat substitute type",149,0.0,0.0,0.0,0.0,0.18,0.0,0.08,0.07,0.01,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.86,0.0,0.0,0.0,0.0,0.0,6.08,0.21,0.37,0.0,8.0,3.3,0,0.0,1.73,44,1.5,20,340,1.425,630,1.554,0.6711409395973155,10.738255033557047,7.9098753595397895,0.0,0.0,7.740492170022371,2.2715539494062984,5.592841163310962,3.195909236177693,4.855062116235899,42.30398902825006,4.781879194630873,2.0859060402684566,18.383425736796035,25.251210971695365,17.052778056554693,Medium,1
41812400,Vegetarian pot pie,Vegetarian pot pie,224,0.0,0.0,0.0,0.0,0.16,0.0,0.08,0.0,0.08,0.08,0.0,0.08,0.0,0.0,1.14,0.0,1.14,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.31,0.0,0.0,0.0,0.0,0.0,0.0,3.67,9.31,0.0,0.0,7.69,2.2,140,4.1,1.37,29,1.68,14,110,3.611,347,0.0,0.44642857142857145,6.86607142857143,3.5076530612244903,6.944444444444445,2.0337301587301586,4.0773809523809526,0.995879120879121,4.166666666666666,1.488095238095238,1.0448328267477205,31.12475389774022,8.060267857142858,0.0,6.735248447204969,14.795516304347828,16.329237593392392,Medium,1
41812450,"Vegetarian chili, made with meat substitute","Vegetarian chili, made with meat substitute",107,0.0,0.0,0.0,0.0,0.39,0.0,0.32,0.32,0.0,0.0,0.0,0.0,0.07,0.2,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.11,0.0,0.79,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,7.44,4.4,19,4.9,1.41,26,2.18,29,363,0.441,248,0.0,0.9345794392523364,13.906542056074766,14.686248331108146,1.9730010384215995,5.088265835929389,8.785046728971961,1.8691588785046727,11.318795430944965,6.453048509123276,7.218134818055279,71.29824162713405,2.060747663551402,0.0,10.077204388459975,12.137952052011377,59.16028957512267,Medium,1
41812500,"Tofu and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, with soy-based sauce","Tofu and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, with soy-based sauce",91,0.0,0.0,0.0,0.0,0.39,0.18,0.1,0.0,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,5.04,0.0,0.0,0.0,4.14,1.2,125,13.5,0.88,66,0.8,21,185,0.95,216,0.0,1.098901098901099,9.098901098901099,4.7095761381475665,15.262515262515263,16.483516483516482,6.446886446886448,5.579036348267119,4.884004884004884,5.494505494505495,4.325461772270284,72.28440392901463,5.21978021978022,0.0,10.320114667940755,15.539894887720976,56.744509041293654,Medium,1
41812510,"Tofu and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, with soy-based sauce","Tofu and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, with soy-based sauce",91,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,5.22,0.0,0.0,0.0,4.12,0.9,8,12.4,0.74,62,0.89,21,165,0.973,211,0.0,1.098901098901099,9.054945054945057,3.5321821036106753,0.9768009768009768,15.140415140415142,5.421245421245422,5.240912933220625,5.433455433455434,5.494505494505495,3.8578442833761986,54.152306841575026,5.346153846153847,0.0,10.081223124701385,15.427376970855232,38.72492987071979,Medium,1
41812600,"Vegetarian, fillet","Vegetarian, fillet",290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,23.0,6.1,0,0.0,3.45,95,2.0,23,600,2.849,490,0.0,0.3448275862068966,15.862068965517242,7.512315270935961,0.0,0.0,7.931034482758621,2.519893899204244,3.831417624521073,1.8883415435139574,4.402054292002934,43.94712607845403,4.912068965517243,0.0,7.34632683658171,12.258395802098953,31.68873027635508,Medium,1
41812800,Vegetarian stew,Vegetarian stew,32,0.0,0.0,0.0,0.0,0.3399999999999999,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.7,1.1,27,4.7,0.26,33,0.25,15,114,1.296,144,0.0,3.125,4.375,12.276785714285717,9.375,16.319444444444446,5.416666666666667,7.9326923076923075,4.340277777777778,11.160714285714286,7.579787234042554,78.77636843062376,20.25,0.0,19.565217391304348,39.815217391304344,38.96115103931942,Medium,1
41812850,Vegetarian stroganoff,Vegetarian stroganoff,167,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.28,0.0,0.28,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.01,0.0,0.0,0.0,3.41,5.37,0.0,0.0,7.54,2.6,26,2.3,0.58,80,1.23,28,200,3.245,457,0.0,0.5988023952095808,9.029940119760479,5.560307955517536,1.7298735861610113,1.5302727877578173,2.315369261477046,3.6849378166743434,4.091816367265469,3.992015968063872,2.548095298764174,34.48262916144174,9.715568862275449,0.0,11.897943243946889,21.613512106222338,12.869117055219405,Medium,1
41901020,"Soyburger, meatless, with cheese on bun","Soyburger, meatless, with cheese on bun",208,0.0,0.0,0.0,0.0,0.19,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.17,0.0,0.97,0.0,0.97,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.23,0.0,0.0,0.23,2.2,1.9,0.8,0.0,12.29,3.1,30,2.8,0.36,248,2.35,40,248,2.22,643,3.3600000000000003,0.4807692307692308,11.817307692307692,5.322802197802198,1.6025641025641024,1.4957264957264955,1.1538461538461537,9.171597633136095,6.276709401709402,4.5787545787545785,2.5368248772504094,43.956133133097126,5.336538461538463,3.2307692307692317,13.440635451505017,22.00794314381271,21.948189989284415,Medium,1
